Codename,Product,"Sub
#","Ver
#",Region,1st Party,Platform,"Product
Code",Submitter,Sub Date,Sub Month,Result,"Result
Date","Days
in Test",Fail Reason,"Notes
(detail Fail reason if any)","Build Path
hyperlink",
Mist,DLC,1,1.00,WW,Nintendo,NSW,HAC-M-BCU8A,SOJ,27-Feb-26,Feb-26,PASS,4-Mar-26,4,,"Villains Stage DLC, 2/26 sign-off",,
Mist,Patch,1,1.20,WW,Sony,PS4,CUSA-45905,SOJ,27-Feb-26,Feb-26,PASS,4-Mar-26,4,,"1.20 patch
slot 3/2-3/4",,
Mist,DLC,1,1.00,WW,Sony,PS4,CUSA-45905,SOJ,27-Feb-26,Feb-26,PASS,4-Mar-26,4,,"Villains Stage DLC, 2/26 sign-off
slot 3/2-3/4",,
Mist,Patch,1,1.20,WW,Sony,PS5,PPSA-19461,SOJ,27-Feb-26,Feb-26,PASS,4-Mar-26,4,,"1.20 patch
slot 3/2-3/4",,
Mist,DLC,1,1.00,WW,Sony,PS5,PPSA-19461,SOJ,27-Feb-26,Feb-26,PASS,4-Mar-26,4,,"Villains Stage DLC, 2/26 sign-off
slot 3/2-3/4",,
Mist,Patch,1,1.20,WW,Microsoft,XB1,9P37NBQJ58ML,SOA,27-Feb-26,Feb-26,PASS,27-Feb-26,1,,1.20 patch,,
Mist,DLC,1,1.00,WW,Microsoft,XB1,9P37NBQJ58ML,SOA,27-Feb-26,Feb-26,PASS,27-Feb-26,1,,"Villains Stage DLC, 2/26 sign-off",,
Mist,Patch,1,1.20,WW,Microsoft,XBS,9P37NBQJ58ML,SOA,27-Feb-26,Feb-26,PASS,27-Feb-26,1,,1.20 patch,,
Mist,DLC,1,1.00,WW,Microsoft,XBS,9P37NBQJ58ML,SOA,27-Feb-26,Feb-26,PASS,27-Feb-26,1,,"Villains Stage DLC, 2/26 sign-off",,
Mist,Patch,1,1.20,WW,Valve,Steam,22016198,SOA,27-Feb-26,Feb-26,PASS,27-Feb-26,1,,1.20 patch (debug build ID: 21921374),,
Mist,DLC,1,1.00,WW,Valve,Steam,N/A,SOA,27-Feb-26,Feb-26,PASS,27-Feb-26,1,,"Villains Stage DLC, 2/26 sign-off",,
Biscus,Patch,1,1.14,WW,Nintendo,NSW2,BEE-P-AA59A,SOJ,2-Mar-26,Mar-26,PASS,6-Mar-26,5,,sign-off 2/27,,
Biscus,Patch,1,1.14,WW,Microsoft,XBS,9PL8B0T091SZ,SOA,2-Mar-26,Mar-26,PASS,2-Mar-26,1,,sign-off 2/27,,
Biscus,Patch,1,1.14,WW,Sony,PS4,CUSA-54714,SOJ,2-Mar-26,Mar-26,PASS,2-Mar-26,1,,sign-off 2/27,,
Biscus,Patch,1,1.14,WW,Sony,PS5,PPSA-30223,SOJ,2-Mar-26,Mar-26,PASS,2-Mar-26,1,,sign-off 2/27,,
Biscus,Patch,1,1.14,WW,Valve,Steam,22099107,SOA,2-Mar-26,Mar-26,PASS,2-Mar-26,1,,sign-off 2/27,,
APK2,Patch,1,1.61,WW,Nintendo,NSW,HAC-P-BC7VB,SOJ,4-Mar-26,Mar-26,PASS,12-Mar-26,7,,1.61 hotfix (sign-off 3/4),,
APK2,Patch,1,1.61,WW,Sony,PS5,PPSA-25427,SOJ,6-Mar-26,Mar-26,PASS,6-Mar-26,1,,1.61 hotfix (sign-off 3/5),,
APK2,Patch,1,1.61,WW,Sony,PS4,CUSA-50716,SOJ,6-Mar-26,Mar-26,PASS,6-Mar-26,1,,1.61 hotfix (sign-off 3/5),,
APK2,Patch,1,1.61,WW,Microsoft,XB1,9P95J9QZ0SW4,SOA,6-Mar-26,Mar-26,PASS,6-Mar-26,1,,1.61 hotfix (sign-off 3/5),,
APK2,Patch,1,1.61,WW,Microsoft,XBS,9P95J9QZ0SW4,SOA,6-Mar-26,Mar-26,PASS,6-Mar-26,1,,1.61 hotfix (sign-off 3/5),,
APK2,Patch,1,1.61,WW,Valve,Steam,22175057,SOA,9-Mar-26,Mar-26,PASS,9-Mar-26,1,,1.61 hotfix (sign-off 3/9),,
Rangers S2,Application,1,1.00,WW,Nintendo,NSW2,BEE-P-ABXRA,SOJ,20-Feb-26,Feb-26,PASS,27-Feb-26,6,,"v0 DAS, sign-off 2/19",,
Rangers S2,Application,1,1.01,WW,Nintendo,NSW2,BEE-P-ABXRA,SOJ,9-Mar-26,Mar-26,PASS,17-Mar-26,7,,"v1 DAS, sign-off 3/9",,
Rangers S2,Game,1,1.00,WW,Nintendo,NSW2,BEE-P-ABGZA,SOJ,16-Mar-26,Mar-26,PASS,16-Mar-26,1,,"v0 game, sign-off 3/13",,
Rangers S2,Game,1,1.01,WW,Nintendo,NSW2,BEE-P-ABGZA,SOJ,18-Mar-26,Mar-26,PASS,26-Mar-26,7,,"v1 game, sign-off",,
Rangers S2,Game,1,1.01,WW,Nintendo,NSW2,BEE-P-ABYBA,SOJ,30-Mar-26,Mar-26,PASS,31-Mar-26,2,,"MAC, sign-off 3/27",,
AdamSS,Game,1,1.00,WW,Valve,Steam,22392090,SOJ,18-Mar-26,Mar-26,PASS,18-Mar-26,1,,Relay build for network testing > private branch,,
Biscus,Patch,1,1.15,WW,Nintendo,NSW2,BEE-P-AA59A,SOJ,19-Mar-26,Mar-26,PASS,26-Mar-26,6,,sign-off 3/18 TBC,,
Biscus,Patch,1,1.15,WW,Microsoft,XBS,9PL8B0T091SZ,SOA,19-Mar-26,Mar-26,PASS,19-Mar-26,1,,sign-off 3/18 TBC,,
Biscus,Patch,1,1.15,WW,Sony,PS4,CUSA-54714,SOJ,19-Mar-26,Mar-26,PASS,19-Mar-26,1,,sign-off 3/18 TBC,,
Biscus,Patch,1,1.15,WW,Sony,PS5,PPSA-30223,SOJ,19-Mar-26,Mar-26,PASS,19-Mar-26,1,,sign-off 3/18 TBC,,
Biscus,Patch,1,1.15,WW,Valve,Steam,22099107,SOA,19-Mar-26,Mar-26,PASS,19-Mar-26,1,,sign-off 3/18 TBC,,
APK2,Patch,1,1.70,WW,Nintendo,NSW,HAC-P-BC7VB,SOJ,23-Mar-26,Mar-26,PASS,27-Mar-26,5,,1.70 patch (sign-off 3/20),,
APK2,DLC,1,1.00,WW,Nintendo,NSW,HAC-M-BC7VB,SOJ,23-Mar-26,Mar-26,PASS,27-Mar-26,5,,Shinobu DLC6 (sign-off 3/20),,
APK2,Patch,1,1.70,WW,Sony,PS5,PPSA-25427,SOJ,24-Mar-26,Mar-26,PASS,24-Mar-26,1,,1.70 patch (sign-off 3/23),,
APK2,DLC,1,1.00,WW,Sony,PS5,PPSA-25427,SOJ,24-Mar-26,Mar-26,PASS,27-Mar-26,4,,Shinobu DLC6 (sign-off 3/23; slot 3/26-3/28),,
APK2,Patch,1,1.70,WW,Sony,PS4,CUSA-50716,SOJ,24-Mar-26,Mar-26,PASS,24-Mar-26,1,,1.70 patch (sign-off 3/23),,
APK2,DLC,1,1.00,WW,Sony,PS4,CUSA-50716,SOJ,24-Mar-26,Mar-26,PASS,27-Mar-26,4,,Shinobu DLC6 (sign-off 3/23; slot 3/26-3/28),,
APK2,Patch,1,1.70,WW,Microsoft,XB1,9P95J9QZ0SW4,SOA,25-Mar-26,Mar-26,PASS,25-Mar-26,1,,1.70 patch (sign-off 3/24),,
APK2,DLC,1,1.00,WW,Microsoft,XB1,9N0LF2J5BQ3M,SOA,25-Mar-26,Mar-26,PASS,25-Mar-26,1,,Shinobu DLC6 (sign-off 3/24),,
APK2,Patch,1,1.70,WW,Microsoft,XBS,9P95J9QZ0SW4,SOA,25-Mar-26,Mar-26,PASS,25-Mar-26,1,,1.70 patch (sign-off 3/24),,
APK2,DLC,1,1.00,WW,Microsoft,XBS,9N0LF2J5BQ3M,SOA,25-Mar-26,Mar-26,PASS,25-Mar-26,1,,Shinobu DLC6 (sign-off 3/24),,
APK2,Patch,1,1.70,WW,Valve,Steam,22408410,SOA,25-Mar-26,Mar-26,PASS,25-Mar-26,1,,1.70 patch (sign-off 3/24),,
APK2,DLC,1,1.00,WW,Valve,Steam,N/A,SOA,25-Mar-26,Mar-26,PASS,25-Mar-26,1,,Shinobu DLC6 (sign-off 3/24),,
Biscus,Patch,1,1.10,WW,Nintendo,NSW2,BEE-P-ABMVA,SOJ,30-Mar-26,Mar-26,PENDING,,-32936,,Demo patch (sign-off 3/27 TBC),,
Biscus,Patch,1,1.10,WW,Sony,PS5,PPSA-33582,SOJ,30-Mar-26,Mar-26,PASS,30-Mar-26,1,,Demo patch (sign-off 3/27 TBC),,
Biscus,Patch,1,1.10,WW,Microsoft,XBS,9PCNZF038H0Q,SOA,30-Mar-26,Mar-26,PASS,30-Mar-26,1,,Demo patch (sign-off 3/27 TBC),,
Biscus,Patch,1,1.10,WW,Valve,Steam,22508914,SOA,27-Mar-26,Mar-26,PASS,27-Mar-26,1,,Demo patch (sign-off 3/27 TBC),,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
,,,,,,,,,,Jan-26,PENDING,,0,,,,
